Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
3935,0.4391,0.0789,0.0007,0.4595,0.0029,0.0029,0.0100,0.0014,0.0003,0.0044
3936,0.6539,0.2970,0.0010,0.0316,0.0044,0.0014,0.0095,0.0003,0.0001,0.0008
3937,0.9389,0.0490,0.0009,0.0035,0.0025,0.0006,0.0034,0.0005,0.0001,0.0006
3938,0.3050,0.0356,0.0011,0.5971,0.0146,0.0117,0.0179,0.0022,0.0011,0.0136
3939,0.2473,0.0295,0.0129,0.0238,0.3387,0.2290,0.0518,0.0150,0.0212,0.0310
3940,0.9726,0.0096,0.0007,0.0008,0.0116,0.0008,0.0022,0.0011,0.0000,0.0005
3941,0.9940,0.0024,0.0001,0.0001,0.0013,0.0004,0.0010,0.0003,0.0000,0.0002
3942,0.6249,0.0135,0.0332,0.0081,0.0887,0.1417,0.0195,0.0189,0.0273,0.0242
3943,0.7186,0.0351,0.0017,0.1524,0.0201,0.0071,0.0421,0.0123,0.0003,0.0104
3944,0.9868,0.0088,0.0001,0.0009,0.0009,0.0002,0.0017,0.0002,0.0000,0.0003
3945,0.3317,0.0046,0.0027,0.0197,0.0864,0.0973,0.0431,0.3460,0.0022,0.0663
3946,0.1971,0.0038,0.0100,0.0068,0.3138,0.1633,0.0520,0.1817,0.0153,0.0561
3947,0.1317,0.0221,0.0086,0.0236,0.0977,0.6421,0.0244,0.0036,0.0362,0.0099
3948,0.4268,0.0130,0.0050,0.0394,0.2044,0.1220,0.0616,0.0684,0.0089,0.0506
3949,0.9937,0.0028,0.0003,0.0002,0.0013,0.0002,0.0008,0.0005,0.0000,0.0002
3950,0.2477,0.7005,0.0023,0.0411,0.0021,0.0011,0.0043,0.0001,0.0001,0.0004
3951,0.7422,0.0458,0.0010,0.1472,0.0161,0.0051,0.0314,0.0037,0.0002,0.0073
3952,0.7635,0.1591,0.0021,0.0429,0.0127,0.0054,0.0110,0.0006,0.0006,0.0022
3953,0.7069,0.0508,0.1214,0.0013,0.0558,0.0346,0.0106,0.0135,0.0023,0.0029
3954,0.0633,0.0047,0.8834,0.0005,0.0105,0.0229,0.0043,0.0018,0.0080,0.0006
3955,0.9750,0.0176,0.0002,0.0018,0.0016,0.0003,0.0025,0.0005,0.0000,0.0004
3956,0.9934,0.0037,0.0001,0.0003,0.0008,0.0001,0.0012,0.0002,0.0000,0.0002
3957,0.3046,0.0203,0.0806,0.0042,0.1208,0.4023,0.0234,0.0047,0.0323,0.0069
3958,0.7873,0.0288,0.0008,0.0892,0.0262,0.0082,0.0418,0.0071,0.0004,0.0102
3959,0.3922,0.0557,0.0010,0.4950,0.0124,0.0083,0.0210,0.0024,0.0005,0.0115
3960,0.9629,0.0025,0.0005,0.0013,0.0063,0.0008,0.0074,0.0152,0.0000,0.0030
3961,0.5868,0.0140,0.0181,0.0327,0.0837,0.0553,0.0386,0.0943,0.0106,0.0659
3962,0.4875,0.4471,0.0017,0.0571,0.0008,0.0009,0.0037,0.0003,0.0001,0.0007
3963,0.8651,0.0128,0.0005,0.0015,0.0739,0.0125,0.0176,0.0142,0.0001,0.0017
3964,0.9936,0.0018,0.0001,0.0002,0.0019,0.0004,0.0012,0.0006,0.0000,0.0003
3965,0.9876,0.0019,0.0002,0.0007,0.0037,0.0005,0.0026,0.0021,0.0001,0.0008
3966,0.9834,0.0031,0.0004,0.0004,0.0063,0.0009,0.0029,0.0019,0.0001,0.0007
3967,0.9620,0.0042,0.0005,0.0016,0.0101,0.0019,0.0063,0.0115,0.0001,0.0017
3968,0.8713,0.1179,0.0008,0.0039,0.0017,0.0004,0.0033,0.0003,0.0000,0.0004
3969,0.8403,0.1009,0.0249,0.0113,0.0051,0.0037,0.0050,0.0059,0.0004,0.0025
3970,0.9915,0.0045,0.0001,0.0004,0.0016,0.0002,0.0011,0.0003,0.0000,0.0002
3971,0.5855,0.0070,0.0030,0.0069,0.0113,0.0075,0.0104,0.3521,0.0003,0.0160
3972,0.2183,0.0065,0.0034,0.0146,0.3626,0.1317,0.0586,0.1367,0.0073,0.0603
3973,0.3258,0.1212,0.0029,0.4803,0.0187,0.0076,0.0282,0.0030,0.0007,0.0115
3974,0.9895,0.0058,0.0001,0.0006,0.0012,0.0002,0.0020,0.0004,0.0000,0.0003
3975,0.9537,0.0400,0.0002,0.0027,0.0008,0.0002,0.0020,0.0001,0.0000,0.0003
3976,0.8147,0.1205,0.0042,0.0165,0.0193,0.0115,0.0104,0.0009,0.0009,0.0013
3977,0.9846,0.0056,0.0003,0.0007,0.0045,0.0009,0.0020,0.0008,0.0001,0.0005
3978,0.6578,0.0145,0.0016,0.0680,0.0170,0.0191,0.0323,0.1714,0.0003,0.0179
3979,0.7450,0.0083,0.0045,0.0068,0.0291,0.0089,0.0098,0.1759,0.0003,0.0114
3980,0.5507,0.0089,0.0009,0.2088,0.0310,0.0151,0.0450,0.0707,0.0012,0.0677
3981,0.9888,0.0032,0.0003,0.0009,0.0032,0.0005,0.0013,0.0012,0.0001,0.0004
3982,0.3369,0.0047,0.0084,0.0050,0.3058,0.1191,0.0425,0.1329,0.0092,0.0355
3983,0.2181,0.0064,0.0747,0.0069,0.2484,0.1135,0.0584,0.1812,0.0312,0.0611
3984,0.4829,0.0358,0.4331,0.0016,0.0103,0.0172,0.0051,0.0067,0.0047,0.0027
3985,0.5154,0.0070,0.0017,0.0155,0.0624,0.0176,0.0418,0.3113,0.0004,0.0270
3986,0.9771,0.0173,0.0003,0.0014,0.0016,0.0002,0.0016,0.0002,0.0000,0.0002
3987,0.8712,0.0574,0.0009,0.0602,0.0019,0.0015,0.0031,0.0029,0.0001,0.0009
3988,0.9868,0.0103,0.0002,0.0006,0.0007,0.0001,0.0010,0.0001,0.0000,0.0002
3989,0.2235,0.0030,0.0030,0.0163,0.0372,0.0242,0.0160,0.6425,0.0026,0.0317
3990,0.9888,0.0055,0.0002,0.0004,0.0017,0.0003,0.0022,0.0006,0.0000,0.0004
3991,0.3216,0.1783,0.0229,0.0581,0.0512,0.2995,0.0223,0.0010,0.0376,0.0074
3992,0.3938,0.0065,0.0027,0.0516,0.1683,0.0817,0.0622,0.1219,0.0062,0.1053
3993,0.5690,0.0122,0.1615,0.0008,0.0440,0.1812,0.0092,0.0112,0.0090,0.0020
3994,0.9833,0.0106,0.0002,0.0013,0.0018,0.0004,0.0017,0.0003,0.0001,0.0004
3995,0.0705,0.0327,0.0936,0.0138,0.0807,0.3456,0.0278,0.0038,0.3231,0.0084
3996,0.6956,0.0069,0.0034,0.0100,0.0122,0.0091,0.0207,0.2205,0.0004,0.0212
3997,0.9949,0.0030,0.0001,0.0002,0.0007,0.0001,0.0007,0.0002,0.0000,0.0001
3998,0.4590,0.0081,0.0018,0.0521,0.1453,0.0907,0.0694,0.1015,0.0026,0.0693
3999,0.9934,0.0022,0.0001,0.0002,0.0016,0.0003,0.0013,0.0005,0.0000,0.0003
4000,0.6573,0.0053,0.0065,0.0021,0.0486,0.0146,0.0203,0.2274,0.0010,0.0169
4001,0.9703,0.0196,0.0002,0.0030,0.0015,0.0003,0.0040,0.0004,0.0000,0.0006
4002,0.9659,0.0030,0.0003,0.0016,0.0113,0.0014,0.0064,0.0082,0.0001,0.0018
4003,0.9845,0.0086,0.0003,0.0004,0.0022,0.0006,0.0024,0.0006,0.0000,0.0004
4004,0.5636,0.0156,0.0027,0.2563,0.0277,0.0193,0.0412,0.0208,0.0017,0.0511
4005,0.8568,0.0334,0.0017,0.0164,0.0371,0.0159,0.0259,0.0082,0.0006,0.0041
4006,0.9943,0.0036,0.0001,0.0003,0.0007,0.0001,0.0007,0.0002,0.0000,0.0001
4007,0.6114,0.0476,0.0089,0.1285,0.0554,0.0585,0.0364,0.0124,0.0049,0.0361
4008,0.9888,0.0062,0.0001,0.0006,0.0013,0.0002,0.0021,0.0004,0.0000,0.0004
4009,0.2585,0.0432,0.0019,0.5796,0.0191,0.0484,0.0163,0.0043,0.0027,0.0259
4010,0.9939,0.0031,0.0002,0.0002,0.0011,0.0002,0.0009,0.0003,0.0000,0.0002
4011,0.9690,0.0117,0.0012,0.0024,0.0053,0.0018,0.0042,0.0032,0.0001,0.0012
4012,0.8673,0.1056,0.0033,0.0083,0.0075,0.0014,0.0052,0.0006,0.0001,0.0008
4013,0.1370,0.2387,0.0027,0.5886,0.0054,0.0102,0.0106,0.0008,0.0011,0.0048
4014,0.2590,0.0148,0.0034,0.2677,0.1010,0.1031,0.0658,0.0573,0.0073,0.1206
4015,0.9222,0.0059,0.0020,0.0015,0.0159,0.0026,0.0119,0.0338,0.0001,0.0042
4016,0.3028,0.6740,0.0029,0.0124,0.0021,0.0010,0.0041,0.0002,0.0001,0.0004
4017,0.9958,0.0015,0.0001,0.0001,0.0011,0.0001,0.0008,0.0004,0.0000,0.0002
4018,0.8312,0.0349,0.0024,0.0240,0.0196,0.0077,0.0422,0.0276,0.0002,0.0102
4019,0.1582,0.1468,0.0018,0.6368,0.0096,0.0272,0.0105,0.0007,0.0016,0.0066
4020,0.4483,0.0027,0.0012,0.0054,0.0179,0.0088,0.0125,0.4824,0.0003,0.0202
4021,0.5155,0.0054,0.0011,0.0729,0.0539,0.0321,0.0580,0.1812,0.0014,0.0786
4022,0.9536,0.0194,0.0008,0.0023,0.0120,0.0019,0.0071,0.0018,0.0001,0.0009
4023,0.2319,0.0058,0.0025,0.1041,0.1632,0.1049,0.0668,0.1576,0.0075,0.1556
4024,0.4020,0.0074,0.0049,0.0131,0.0869,0.2075,0.0444,0.1970,0.0026,0.0340
4025,0.9965,0.0016,0.0001,0.0001,0.0007,0.0001,0.0005,0.0002,0.0000,0.0001
4026,0.9831,0.0013,0.0002,0.0003,0.0069,0.0007,0.0032,0.0033,0.0001,0.0009
4027,0.5800,0.0114,0.0007,0.1214,0.0270,0.0111,0.0619,0.1365,0.0005,0.0495
4028,0.9952,0.0027,0.0001,0.0002,0.0007,0.0001,0.0007,0.0002,0.0000,0.0001
4029,0.0889,0.0138,0.1280,0.0102,0.1075,0.1932,0.0363,0.0151,0.3824,0.0247
4030,0.5808,0.0440,0.0012,0.3128,0.0181,0.0081,0.0196,0.0041,0.0006,0.0106
4031,0.0974,0.0291,0.0049,0.3936,0.0972,0.1725,0.0572,0.0233,0.0287,0.0960
4032,0.9122,0.0102,0.0005,0.0180,0.0125,0.0023,0.0248,0.0126,0.0001,0.0067
4033,0.9799,0.0108,0.0004,0.0014,0.0030,0.0004,0.0029,0.0007,0.0000,0.0005
4034,0.9951,0.0017,0.0001,0.0002,0.0012,0.0001,0.0009,0.0004,0.0000,0.0002
4035,0.9640,0.0299,0.0004,0.0017,0.0018,0.0003,0.0013,0.0002,0.0000,0.0002
4036,0.9878,0.0029,0.0002,0.0010,0.0024,0.0008,0.0026,0.0015,0.0001,0.0007
4037,0.8830,0.0165,0.0013,0.0107,0.0286,0.0065,0.0251,0.0226,0.0003,0.0055
4038,0.7862,0.0499,0.0007,0.0289,0.0595,0.0116,0.0512,0.0055,0.0003,0.0061
4039,0.4542,0.0557,0.0043,0.0859,0.1439,0.1806,0.0342,0.0046,0.0129,0.0237
4040,0.6179,0.0017,0.0006,0.0036,0.0200,0.0063,0.0080,0.3294,0.0003,0.0121
4041,0.3258,0.0687,0.2831,0.0065,0.1034,0.1556,0.0210,0.0091,0.0180,0.0087
4042,0.9949,0.0026,0.0001,0.0001,0.0009,0.0001,0.0008,0.0003,0.0000,0.0001
4043,0.1257,0.1849,0.4039,0.0080,0.0113,0.1423,0.0127,0.0004,0.1092,0.0015
4044,0.7208,0.0196,0.0020,0.1522,0.0248,0.0127,0.0276,0.0159,0.0012,0.0232
4045,0.0534,0.8346,0.0069,0.0640,0.0071,0.0203,0.0087,0.0003,0.0035,0.0011
4046,0.0782,0.0550,0.0339,0.0187,0.0697,0.4857,0.0262,0.0025,0.2245,0.0058
4047,0.4800,0.0217,0.0015,0.3590,0.0200,0.0178,0.0305,0.0246,0.0008,0.0440
4048,0.9954,0.0019,0.0002,0.0001,0.0012,0.0002,0.0006,0.0003,0.0000,0.0001
4049,0.4897,0.0083,0.0492,0.0031,0.0150,0.0226,0.0086,0.3867,0.0025,0.0143
4050,0.9859,0.0059,0.0003,0.0008,0.0023,0.0004,0.0027,0.0010,0.0000,0.0006
4051,0.6176,0.3633,0.0040,0.0056,0.0032,0.0007,0.0046,0.0004,0.0001,0.0005
4052,0.9955,0.0022,0.0001,0.0002,0.0008,0.0001,0.0008,0.0002,0.0000,0.0001
4053,0.9946,0.0019,0.0001,0.0002,0.0014,0.0001,0.0010,0.0004,0.0000,0.0002
4054,0.9850,0.0049,0.0002,0.0014,0.0024,0.0004,0.0036,0.0012,0.0000,0.0009
4055,0.9667,0.0227,0.0001,0.0026,0.0027,0.0004,0.0038,0.0004,0.0000,0.0006
4056,0.9514,0.0059,0.0004,0.0029,0.0140,0.0019,0.0102,0.0103,0.0001,0.0029
4057,0.1339,0.0074,0.0117,0.0197,0.2590,0.3096,0.0558,0.1192,0.0165,0.0671
4058,0.9723,0.0019,0.0008,0.0005,0.0077,0.0010,0.0022,0.0128,0.0000,0.0008
4059,0.0653,0.8516,0.0046,0.0611,0.0043,0.0069,0.0045,0.0001,0.0009,0.0007
4060,0.3267,0.4838,0.0044,0.1628,0.0066,0.0030,0.0103,0.0004,0.0003,0.0018
4061,0.1844,0.6951,0.0055,0.0863,0.0065,0.0106,0.0096,0.0002,0.0008,0.0008
4062,0.3530,0.0015,0.0028,0.0022,0.0275,0.0184,0.0118,0.5682,0.0010,0.0137
4063,0.1535,0.8250,0.0126,0.0017,0.0017,0.0019,0.0028,0.0002,0.0002,0.0003
4064,0.8324,0.0299,0.0010,0.0671,0.0147,0.0042,0.0344,0.0091,0.0002,0.0070
4065,0.9965,0.0012,0.0001,0.0000,0.0012,0.0001,0.0005,0.0003,0.0000,0.0001
4066,0.2913,0.0610,0.0013,0.5863,0.0134,0.0175,0.0172,0.0019,0.0009,0.0091
4067,0.6778,0.0092,0.0012,0.0397,0.0227,0.0195,0.0489,0.1479,0.0006,0.0326
4068,0.1737,0.0101,0.0054,0.0532,0.2947,0.2561,0.0548,0.0671,0.0140,0.0709
4069,0.7561,0.0104,0.0019,0.0098,0.0301,0.0090,0.0499,0.1123,0.0005,0.0199
4070,0.9844,0.0049,0.0001,0.0011,0.0036,0.0003,0.0027,0.0023,0.0000,0.0006
4071,0.4116,0.0406,0.0144,0.0242,0.1224,0.2930,0.0312,0.0131,0.0186,0.0311
4072,0.0776,0.0041,0.8818,0.0009,0.0039,0.0145,0.0031,0.0035,0.0097,0.0009
4073,0.2218,0.0070,0.0156,0.0112,0.2362,0.2325,0.0496,0.1492,0.0128,0.0640
4074,0.8632,0.0639,0.0007,0.0343,0.0167,0.0020,0.0157,0.0014,0.0001,0.0022
4075,0.4032,0.0119,0.0057,0.0609,0.0823,0.0943,0.0616,0.1843,0.0064,0.0896
4076,0.9218,0.0445,0.0005,0.0118,0.0061,0.0009,0.0117,0.0011,0.0000,0.0016
4077,0.9527,0.0021,0.0007,0.0008,0.0063,0.0022,0.0042,0.0297,0.0001,0.0014
4078,0.0787,0.0365,0.4641,0.0069,0.0187,0.0562,0.0133,0.0023,0.3181,0.0052
4079,0.1070,0.0183,0.8454,0.0008,0.0024,0.0074,0.0029,0.0015,0.0134,0.0008
4080,0.4342,0.0029,0.0020,0.0034,0.0226,0.0141,0.0165,0.4821,0.0004,0.0219
4081,0.7146,0.0087,0.0026,0.0115,0.0469,0.0402,0.0301,0.1256,0.0009,0.0189
4082,0.1683,0.7603,0.0019,0.0583,0.0036,0.0012,0.0058,0.0001,0.0001,0.0004
4083,0.9189,0.0047,0.0019,0.0011,0.0124,0.0030,0.0066,0.0491,0.0001,0.0023
4084,0.2043,0.0118,0.0061,0.0429,0.2118,0.3408,0.0560,0.0390,0.0271,0.0602
4085,0.2229,0.6871,0.0384,0.0093,0.0156,0.0171,0.0073,0.0004,0.0013,0.0007
4086,0.2228,0.0054,0.0019,0.0258,0.3912,0.0927,0.0679,0.1172,0.0039,0.0712
4087,0.5914,0.2431,0.0141,0.0500,0.0336,0.0334,0.0261,0.0015,0.0028,0.0040
4088,0.9124,0.0088,0.0006,0.0202,0.0107,0.0029,0.0191,0.0165,0.0002,0.0085
4089,0.9951,0.0016,0.0002,0.0002,0.0014,0.0002,0.0007,0.0005,0.0000,0.0002
4090,0.7672,0.1440,0.0373,0.0175,0.0146,0.0067,0.0071,0.0022,0.0012,0.0022
4091,0.4138,0.0074,0.0030,0.0398,0.1692,0.0530,0.0911,0.1235,0.0059,0.0934
4092,0.8401,0.0087,0.0007,0.0143,0.0397,0.0062,0.0266,0.0526,0.0003,0.0108
4093,0.9867,0.0095,0.0002,0.0006,0.0014,0.0002,0.0009,0.0002,0.0000,0.0002
4094,0.9363,0.0138,0.0003,0.0111,0.0088,0.0025,0.0190,0.0047,0.0001,0.0034
4095,0.8903,0.0182,0.0035,0.0036,0.0484,0.0198,0.0065,0.0066,0.0009,0.0023
4096,0.5708,0.0441,0.0014,0.2013,0.0478,0.0450,0.0515,0.0132,0.0008,0.0242
4097,0.5302,0.0240,0.0030,0.0493,0.1147,0.0877,0.0851,0.0685,0.0019,0.0356
4098,0.1896,0.0183,0.0130,0.0103,0.1884,0.4981,0.0297,0.0089,0.0237,0.0202
4099,0.2858,0.6548,0.0027,0.0459,0.0018,0.0010,0.0066,0.0003,0.0002,0.0009
4100,0.7985,0.0168,0.0006,0.0417,0.0407,0.0067,0.0581,0.0221,0.0003,0.0146
4101,0.9963,0.0020,0.0001,0.0001,0.0008,0.0001,0.0003,0.0002,0.0000,0.0001
4102,0.1514,0.0360,0.0026,0.7531,0.0069,0.0170,0.0119,0.0037,0.0018,0.0155
4103,0.7187,0.0612,0.0106,0.1106,0.0354,0.0223,0.0223,0.0082,0.0011,0.0096
4104,0.2054,0.1231,0.0763,0.0327,0.0381,0.3101,0.0262,0.0014,0.1796,0.0072
4105,0.1720,0.0028,0.0064,0.0196,0.1624,0.0454,0.0508,0.4337,0.0059,0.1011
4106,0.0715,0.8328,0.0151,0.0385,0.0048,0.0296,0.0050,0.0001,0.0021,0.0005
4107,0.5925,0.0095,0.1839,0.0048,0.0094,0.0108,0.0052,0.1744,0.0019,0.0075
4108,0.6396,0.0154,0.0012,0.0833,0.0473,0.0434,0.0775,0.0578,0.0006,0.0339
4109,0.7223,0.0537,0.1724,0.0016,0.0188,0.0111,0.0066,0.0085,0.0026,0.0024
4110,0.3517,0.0356,0.0020,0.3889,0.0602,0.0543,0.0505,0.0079,0.0032,0.0457
4111,0.9958,0.0018,0.0001,0.0001,0.0010,0.0001,0.0007,0.0003,0.0000,0.0001
4112,0.3458,0.0039,0.0017,0.0319,0.1088,0.0318,0.0508,0.3238,0.0028,0.0986
4113,0.6456,0.0927,0.0034,0.1671,0.0075,0.0236,0.0142,0.0370,0.0010,0.0079
4114,0.1847,0.8017,0.0032,0.0071,0.0006,0.0004,0.0020,0.0001,0.0001,0.0002
4115,0.2333,0.7087,0.0040,0.0402,0.0035,0.0043,0.0048,0.0001,0.0003,0.0008
4116,0.5497,0.0334,0.0022,0.3089,0.0193,0.0089,0.0399,0.0130,0.0006,0.0241
4117,0.4652,0.0020,0.0017,0.0053,0.0647,0.0103,0.0331,0.3715,0.0015,0.0447
4118,0.4940,0.0035,0.0015,0.0068,0.0261,0.0144,0.0302,0.3978,0.0006,0.0251
4119,0.2956,0.6704,0.0022,0.0228,0.0018,0.0017,0.0046,0.0002,0.0001,0.0006
4120,0.3519,0.1566,0.0052,0.2970,0.0544,0.0675,0.0372,0.0021,0.0103,0.0177
4121,0.4121,0.0042,0.0018,0.0170,0.0980,0.0209,0.0313,0.3602,0.0009,0.0537
4122,0.9917,0.0051,0.0001,0.0008,0.0007,0.0001,0.0010,0.0002,0.0000,0.0002
4123,0.0683,0.0620,0.1173,0.0078,0.0490,0.4250,0.0272,0.0021,0.2371,0.0044
4124,0.7666,0.0099,0.0014,0.0108,0.0235,0.0099,0.0356,0.1284,0.0003,0.0138
4125,0.6483,0.0292,0.0030,0.0448,0.0585,0.0535,0.0477,0.0946,0.0007,0.0197
4126,0.2134,0.7577,0.0090,0.0027,0.0092,0.0034,0.0041,0.0002,0.0001,0.0002
4127,0.6153,0.0127,0.0035,0.0346,0.0377,0.0265,0.0511,0.1797,0.0007,0.0383
4128,0.8564,0.0548,0.0013,0.0397,0.0107,0.0100,0.0183,0.0031,0.0014,0.0044
4129,0.0397,0.0465,0.2567,0.0112,0.0331,0.1027,0.0193,0.0028,0.4799,0.0080
4130,0.0711,0.0137,0.1000,0.0042,0.0823,0.5244,0.0247,0.0032,0.1718,0.0045
4131,0.9868,0.0091,0.0001,0.0007,0.0011,0.0002,0.0014,0.0002,0.0000,0.0002
4132,0.9887,0.0073,0.0002,0.0007,0.0010,0.0003,0.0014,0.0002,0.0000,0.0003
4133,0.1217,0.1160,0.0022,0.6846,0.0240,0.0199,0.0144,0.0009,0.0039,0.0123
4134,0.1207,0.0296,0.0193,0.0136,0.1047,0.6002,0.0244,0.0019,0.0786,0.0070
4135,0.0745,0.6447,0.0125,0.1698,0.0141,0.0489,0.0228,0.0010,0.0067,0.0050
4136,0.9848,0.0073,0.0005,0.0002,0.0041,0.0007,0.0016,0.0005,0.0000,0.0003
4137,0.8796,0.0263,0.0041,0.0078,0.0351,0.0218,0.0103,0.0102,0.0009,0.0038
4138,0.8396,0.0037,0.0024,0.0006,0.0625,0.0157,0.0119,0.0602,0.0005,0.0030
4139,0.8769,0.0040,0.0012,0.0016,0.0302,0.0032,0.0122,0.0636,0.0003,0.0067
4140,0.9439,0.0074,0.0011,0.0050,0.0054,0.0018,0.0089,0.0221,0.0001,0.0042
4141,0.0354,0.0400,0.4876,0.0038,0.0179,0.0811,0.0126,0.0016,0.3166,0.0033
4142,0.5321,0.0047,0.0011,0.0229,0.0721,0.0127,0.0830,0.2105,0.0006,0.0602
4143,0.2140,0.0313,0.0021,0.4567,0.0596,0.1285,0.0290,0.0143,0.0064,0.0581
4144,0.1894,0.0174,0.0011,0.6144,0.0156,0.0677,0.0205,0.0312,0.0029,0.0398
4145,0.2869,0.0027,0.0019,0.0159,0.0737,0.0108,0.0300,0.5170,0.0010,0.0601
4146,0.0252,0.0048,0.9176,0.0017,0.0111,0.0155,0.0049,0.0023,0.0159,0.0009
4147,0.9921,0.0025,0.0001,0.0001,0.0027,0.0005,0.0013,0.0005,0.0000,0.0003
4148,0.2618,0.6762,0.0021,0.0471,0.0028,0.0017,0.0074,0.0002,0.0001,0.0006
4149,0.6919,0.0897,0.0036,0.1454,0.0266,0.0092,0.0227,0.0024,0.0007,0.0078
4150,0.0382,0.0255,0.7231,0.0017,0.0099,0.0472,0.0078,0.0012,0.1439,0.0015
4151,0.1141,0.8641,0.0038,0.0068,0.0015,0.0055,0.0026,0.0004,0.0004,0.0007
4152,0.2728,0.0473,0.0038,0.2681,0.1213,0.1556,0.0517,0.0091,0.0077,0.0624
4153,0.2039,0.2251,0.0078,0.4499,0.0130,0.0522,0.0287,0.0025,0.0048,0.0122
4154,0.6152,0.0234,0.0027,0.0944,0.0494,0.0275,0.0514,0.1017,0.0006,0.0337
4155,0.4250,0.0047,0.0058,0.0073,0.0627,0.0505,0.0393,0.3607,0.0032,0.0409
4156,0.4985,0.4712,0.0021,0.0180,0.0019,0.0008,0.0064,0.0003,0.0001,0.0007
4157,0.2777,0.2177,0.0153,0.1772,0.0308,0.2406,0.0187,0.0009,0.0153,0.0058
4158,0.1378,0.6882,0.0700,0.0643,0.0054,0.0174,0.0111,0.0009,0.0038,0.0012
4159,0.7670,0.0375,0.0008,0.1542,0.0094,0.0044,0.0166,0.0023,0.0006,0.0071
4160,0.7231,0.2592,0.0009,0.0058,0.0041,0.0012,0.0049,0.0003,0.0001,0.0005
4161,0.2842,0.6986,0.0041,0.0077,0.0012,0.0007,0.0031,0.0001,0.0001,0.0003
4162,0.1207,0.2633,0.5550,0.0026,0.0052,0.0189,0.0055,0.0009,0.0268,0.0013
4163,0.9617,0.0278,0.0011,0.0004,0.0056,0.0009,0.0018,0.0004,0.0000,0.0002
4164,0.9890,0.0058,0.0002,0.0006,0.0016,0.0003,0.0019,0.0004,0.0000,0.0003
4165,0.0983,0.0649,0.1734,0.0113,0.0705,0.2465,0.0275,0.0024,0.2984,0.0066
4166,0.4925,0.1122,0.0149,0.0259,0.0651,0.2483,0.0200,0.0016,0.0118,0.0077
4167,0.3571,0.0973,0.0105,0.1458,0.0931,0.1967,0.0398,0.0101,0.0162,0.0335
4168,0.7891,0.0246,0.0148,0.0020,0.0903,0.0535,0.0146,0.0067,0.0020,0.0025
4169,0.5193,0.4184,0.0027,0.0423,0.0046,0.0027,0.0079,0.0004,0.0003,0.0015
4170,0.9936,0.0036,0.0001,0.0008,0.0005,0.0001,0.0008,0.0002,0.0000,0.0002
4171,0.7757,0.0813,0.0011,0.1045,0.0120,0.0027,0.0180,0.0017,0.0002,0.0030
4172,0.2493,0.5546,0.0026,0.1663,0.0070,0.0034,0.0146,0.0003,0.0003,0.0016
4173,0.9871,0.0045,0.0003,0.0007,0.0025,0.0004,0.0029,0.0010,0.0000,0.0006
4174,0.6635,0.2578,0.0019,0.0542,0.0073,0.0021,0.0114,0.0006,0.0001,0.0011
4175,0.9797,0.0070,0.0011,0.0008,0.0043,0.0012,0.0030,0.0021,0.0001,0.0007
4176,0.3840,0.5758,0.0030,0.0251,0.0026,0.0015,0.0070,0.0003,0.0001,0.0006
4177,0.3890,0.1019,0.0028,0.2902,0.0599,0.0986,0.0361,0.0030,0.0042,0.0144
4178,0.9848,0.0076,0.0005,0.0003,0.0028,0.0006,0.0021,0.0008,0.0000,0.0005
4179,0.1649,0.7980,0.0014,0.0270,0.0024,0.0022,0.0032,0.0001,0.0002,0.0004
4180,0.9949,0.0025,0.0001,0.0002,0.0009,0.0002,0.0007,0.0002,0.0000,0.0002
4181,0.1032,0.5209,0.3489,0.0020,0.0039,0.0107,0.0032,0.0004,0.0065,0.0005
4182,0.9811,0.0034,0.0006,0.0004,0.0053,0.0017,0.0025,0.0043,0.0001,0.0006
4183,0.0895,0.1344,0.3134,0.0055,0.0186,0.1212,0.0157,0.0012,0.2965,0.0042
4184,0.4706,0.0684,0.0211,0.0330,0.0823,0.2813,0.0133,0.0016,0.0198,0.0085
4185,0.1123,0.1998,0.5461,0.0188,0.0075,0.0647,0.0135,0.0013,0.0313,0.0045
4186,0.5293,0.0976,0.0007,0.3484,0.0036,0.0028,0.0099,0.0048,0.0002,0.0027
4187,0.9778,0.0042,0.0004,0.0010,0.0075,0.0011,0.0036,0.0033,0.0001,0.0010
4188,0.7878,0.0232,0.0012,0.0370,0.0584,0.0118,0.0461,0.0241,0.0003,0.0101
4189,0.3327,0.6401,0.0014,0.0190,0.0012,0.0006,0.0045,0.0001,0.0001,0.0004
4190,0.4215,0.0078,0.0040,0.0166,0.1600,0.1462,0.0604,0.1313,0.0051,0.0470
4191,0.1230,0.0220,0.4263,0.0025,0.0256,0.1295,0.0215,0.0055,0.2394,0.0048
4192,0.4049,0.0444,0.0012,0.5045,0.0110,0.0072,0.0126,0.0026,0.0006,0.0109
4193,0.8543,0.1104,0.0070,0.0016,0.0161,0.0046,0.0039,0.0015,0.0001,0.0006
4194,0.6782,0.0082,0.0037,0.0232,0.0104,0.0161,0.0172,0.2241,0.0008,0.0181
4195,0.6563,0.0161,0.0041,0.0633,0.0811,0.0383,0.0473,0.0528,0.0021,0.0386
4196,0.8181,0.1366,0.0004,0.0181,0.0079,0.0018,0.0152,0.0006,0.0000,0.0012
4197,0.8748,0.0272,0.0010,0.0761,0.0028,0.0023,0.0085,0.0043,0.0001,0.0028
