Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
3872,0.3865,0.0322,0.0087,0.2057,0.0717,0.0636,0.0488,0.0625,0.0578,0.0626
3873,0.2357,0.5136,0.0057,0.1525,0.0209,0.0278,0.0272,0.0018,0.0021,0.0127
3874,0.6745,0.0013,0.0010,0.0356,0.0755,0.0411,0.0452,0.1017,0.0095,0.0146
3875,0.0090,0.8442,0.0028,0.0800,0.0316,0.0061,0.0162,0.0027,0.0036,0.0039
3876,0.1745,0.0572,0.0580,0.0197,0.0703,0.0418,0.0528,0.2079,0.2428,0.0749
3877,0.6339,0.0102,0.0257,0.0145,0.0311,0.1348,0.0396,0.0723,0.0228,0.0151
3878,0.1405,0.5978,0.0351,0.1420,0.0106,0.0142,0.0318,0.0038,0.0182,0.0059
3879,0.7742,0.0204,0.0014,0.0110,0.0815,0.0123,0.0297,0.0536,0.0019,0.0140
3880,0.4422,0.0114,0.0030,0.1253,0.0554,0.1215,0.0446,0.1507,0.0148,0.0311
3881,0.8331,0.0378,0.0327,0.0099,0.0221,0.0235,0.0217,0.0021,0.0041,0.0128
3882,0.0333,0.0074,0.8217,0.0033,0.0224,0.0005,0.0162,0.0663,0.0085,0.0203
3883,0.0120,0.0385,0.4858,0.0040,0.0323,0.0562,0.0205,0.0121,0.2920,0.0466
3884,0.6202,0.0147,0.0212,0.0017,0.1341,0.0107,0.0711,0.0828,0.0154,0.0282
3885,0.5398,0.0633,0.0062,0.1057,0.0250,0.0282,0.0627,0.1372,0.0070,0.0249
3886,0.7742,0.0661,0.0100,0.0024,0.0324,0.0341,0.0503,0.0142,0.0058,0.0107
3887,0.6238,0.1567,0.0009,0.1510,0.0002,0.0302,0.0256,0.0008,0.0041,0.0067
3888,0.1175,0.0950,0.3615,0.0034,0.0777,0.0338,0.0248,0.0060,0.2613,0.0189
3889,0.7820,0.1319,0.0027,0.0015,0.0346,0.0024,0.0173,0.0026,0.0005,0.0244
3890,0.7160,0.0601,0.0012,0.0216,0.0072,0.0470,0.0291,0.0437,0.0404,0.0336
3891,0.6873,0.1093,0.0119,0.0011,0.1198,0.0108,0.0371,0.0095,0.0048,0.0084
3892,0.1916,0.1036,0.0707,0.1233,0.0721,0.2753,0.0466,0.0093,0.0222,0.0853
3893,0.6846,0.1694,0.0018,0.0139,0.0410,0.0510,0.0161,0.0036,0.0126,0.0059
3894,0.5122,0.0252,0.0062,0.0219,0.2334,0.0099,0.0066,0.0109,0.0464,0.1273
3895,0.1518,0.3142,0.0353,0.0638,0.0766,0.1805,0.0603,0.0313,0.0575,0.0286
3896,0.4180,0.0717,0.0276,0.0413,0.0254,0.2785,0.0866,0.0021,0.0100,0.0388
3897,0.6169,0.0205,0.0023,0.2521,0.0408,0.0124,0.0342,0.0061,0.0008,0.0140
3898,0.8705,0.0126,0.0001,0.0134,0.0037,0.0442,0.0454,0.0028,0.0017,0.0057
3899,0.0389,0.6741,0.0008,0.1900,0.0022,0.0246,0.0308,0.0151,0.0165,0.0071
3900,0.2573,0.1186,0.0035,0.4438,0.0426,0.0091,0.0433,0.0041,0.0299,0.0477
3901,0.8635,0.0221,0.0035,0.0052,0.0127,0.0344,0.0287,0.0060,0.0070,0.0169
3902,0.3092,0.0062,0.0224,0.0921,0.0592,0.0577,0.0284,0.3674,0.0390,0.0185
3903,0.0269,0.7685,0.0357,0.0170,0.0196,0.0048,0.0117,0.0001,0.0942,0.0215
3904,0.4242,0.2251,0.0112,0.0937,0.0235,0.0164,0.0442,0.0463,0.0420,0.0733
3905,0.5339,0.0327,0.1123,0.0782,0.0512,0.1244,0.0240,0.0108,0.0221,0.0104
3906,0.8117,0.0283,0.0110,0.0393,0.0256,0.0242,0.0315,0.0162,0.0005,0.0116
3907,0.0742,0.5876,0.2638,0.0408,0.0028,0.0041,0.0087,0.0005,0.0119,0.0054
3908,0.5686,0.0352,0.0360,0.1089,0.1315,0.0162,0.0273,0.0188,0.0422,0.0155
3909,0.7906,0.0099,0.0099,0.0133,0.0506,0.0381,0.0164,0.0603,0.0034,0.0075
3910,0.0542,0.3903,0.0018,0.3520,0.0554,0.0094,0.0585,0.0009,0.0636,0.0139
3911,0.5320,0.1303,0.0140,0.0626,0.0709,0.0760,0.0331,0.0232,0.0215,0.0365
3912,0.8303,0.0074,0.0322,0.0008,0.0557,0.0056,0.0235,0.0370,0.0030,0.0045
3913,0.8193,0.0136,0.0311,0.0444,0.0047,0.0420,0.0136,0.0010,0.0236,0.0067
3914,0.5381,0.3158,0.0061,0.0017,0.0879,0.0056,0.0258,0.0016,0.0074,0.0101
3915,0.2417,0.0168,0.0444,0.2675,0.1369,0.0834,0.0887,0.0377,0.0177,0.0652
3916,0.1255,0.0191,0.0618,0.0972,0.0026,0.5235,0.1062,0.0046,0.0563,0.0032
3917,0.5647,0.1738,0.0237,0.0226,0.0264,0.1148,0.0367,0.0188,0.0099,0.0086
3918,0.0687,0.7699,0.0324,0.0577,0.0202,0.0116,0.0192,0.0006,0.0029,0.0168
3919,0.4040,0.0158,0.3767,0.0022,0.0283,0.0623,0.0318,0.0314,0.0322,0.0153
3920,0.5551,0.0225,0.2047,0.0614,0.0603,0.0128,0.0417,0.0116,0.0049,0.0250
3921,0.1447,0.0228,0.0858,0.0298,0.0706,0.2331,0.0463,0.0148,0.2917,0.0605
3922,0.1018,0.8548,0.0000,0.0064,0.0003,0.0029,0.0135,0.0004,0.0000,0.0199
3923,0.7074,0.0222,0.0284,0.0040,0.1066,0.0358,0.0434,0.0184,0.0102,0.0237
3924,0.0057,0.8009,0.0002,0.1882,0.0000,0.0016,0.0026,0.0000,0.0000,0.0007
3925,0.4254,0.4628,0.0042,0.0190,0.0136,0.0116,0.0215,0.0057,0.0094,0.0266
3926,0.2400,0.3070,0.0309,0.0634,0.0404,0.1318,0.0611,0.1014,0.0090,0.0151
3927,0.8455,0.0305,0.0009,0.0166,0.0511,0.0094,0.0298,0.0074,0.0022,0.0067
3928,0.0744,0.8557,0.0031,0.0044,0.0076,0.0312,0.0166,0.0005,0.0015,0.0050
3929,0.4840,0.0065,0.0101,0.0583,0.1004,0.1962,0.0244,0.0170,0.0034,0.0999
3930,0.3111,0.1973,0.0015,0.2692,0.0204,0.0795,0.0438,0.0158,0.0040,0.0575
3931,0.6046,0.0361,0.1618,0.0409,0.0579,0.0400,0.0241,0.0101,0.0108,0.0136
3932,0.0184,0.8937,0.0360,0.0025,0.0059,0.0006,0.0104,0.0015,0.0002,0.0310
3933,0.0640,0.0503,0.8251,0.0004,0.0050,0.0166,0.0130,0.0095,0.0057,0.0105
3934,0.7186,0.0330,0.0003,0.1855,0.0019,0.0064,0.0291,0.0050,0.0001,0.0202
3935,0.2082,0.6699,0.0008,0.0353,0.0210,0.0249,0.0266,0.0011,0.0039,0.0082
3936,0.7335,0.1830,0.0058,0.0071,0.0314,0.0049,0.0112,0.0009,0.0028,0.0193
3937,0.1326,0.3528,0.0102,0.3671,0.0196,0.0010,0.0731,0.0055,0.0006,0.0374
3938,0.3752,0.0094,0.1895,0.0381,0.1043,0.1776,0.0267,0.0078,0.0327,0.0387
3939,0.4320,0.1292,0.0035,0.0407,0.2803,0.0321,0.0279,0.0171,0.0224,0.0149
3940,0.8119,0.0546,0.0047,0.0033,0.0343,0.0096,0.0347,0.0142,0.0171,0.0154
3941,0.1187,0.2190,0.2069,0.0063,0.0355,0.3028,0.0246,0.0255,0.0548,0.0061
3942,0.8271,0.0228,0.0121,0.0065,0.0217,0.0766,0.0209,0.0049,0.0014,0.0060
3943,0.8265,0.0529,0.0030,0.0009,0.0254,0.0248,0.0359,0.0055,0.0083,0.0168
3944,0.6354,0.0238,0.0025,0.1070,0.0329,0.0198,0.0371,0.0708,0.0106,0.0599
3945,0.4628,0.0154,0.0097,0.0261,0.1722,0.0925,0.0413,0.0562,0.1052,0.0186
3946,0.1763,0.0200,0.5766,0.0121,0.0127,0.1494,0.0403,0.0040,0.0016,0.0070
3947,0.4023,0.0464,0.0243,0.0503,0.0751,0.2212,0.0472,0.0681,0.0253,0.0399
3948,0.6686,0.1029,0.0251,0.0042,0.0424,0.0428,0.0465,0.0322,0.0210,0.0143
3949,0.1040,0.4857,0.0139,0.2822,0.0405,0.0098,0.0344,0.0052,0.0004,0.0238
3950,0.3702,0.1117,0.0091,0.1292,0.1434,0.1240,0.0410,0.0247,0.0042,0.0425
3951,0.2945,0.1351,0.0293,0.2891,0.1691,0.0207,0.0378,0.0007,0.0061,0.0176
3952,0.0724,0.0518,0.5844,0.0216,0.0249,0.0099,0.0504,0.1258,0.0203,0.0385
3953,0.4982,0.0325,0.4016,0.0011,0.0121,0.0363,0.0113,0.0009,0.0039,0.0020
3954,0.7266,0.1143,0.0570,0.0065,0.0031,0.0393,0.0182,0.0264,0.0026,0.0059
3955,0.7362,0.1195,0.0351,0.0133,0.0227,0.0153,0.0265,0.0161,0.0028,0.0126
3956,0.2082,0.0205,0.2095,0.0636,0.1428,0.0953,0.0609,0.0180,0.1227,0.0584
3957,0.6006,0.0395,0.0267,0.0062,0.0844,0.1275,0.0320,0.0690,0.0062,0.0079
3958,0.6181,0.1078,0.0003,0.0996,0.0084,0.0963,0.0377,0.0236,0.0041,0.0041
3959,0.6390,0.0289,0.1023,0.0116,0.0421,0.0476,0.0243,0.0756,0.0139,0.0147
3960,0.1393,0.0253,0.6298,0.0167,0.0441,0.0158,0.0163,0.0094,0.0675,0.0358
3961,0.0438,0.2523,0.0000,0.4204,0.0000,0.1316,0.0214,0.0041,0.0000,0.1262
3962,0.4381,0.0738,0.0136,0.1801,0.1269,0.0726,0.0392,0.0203,0.0101,0.0254
3963,0.6978,0.0397,0.0226,0.0035,0.0366,0.1130,0.0356,0.0153,0.0103,0.0256
3964,0.6134,0.0112,0.0291,0.0389,0.0478,0.0468,0.0390,0.1470,0.0023,0.0245
3965,0.6022,0.0364,0.0653,0.0155,0.0664,0.0688,0.0444,0.0742,0.0083,0.0184
3966,0.6685,0.0011,0.0131,0.0130,0.0623,0.1380,0.0259,0.0532,0.0162,0.0088
3967,0.0812,0.5250,0.0405,0.0573,0.0053,0.1886,0.0751,0.0031,0.0153,0.0085
3968,0.6862,0.1512,0.0226,0.0120,0.0035,0.0215,0.0443,0.0113,0.0002,0.0473
3969,0.5812,0.3095,0.0104,0.0002,0.0405,0.0053,0.0385,0.0037,0.0008,0.0099
3970,0.2208,0.0105,0.0208,0.0854,0.0646,0.0609,0.0966,0.4040,0.0063,0.0302
3971,0.0982,0.0046,0.0055,0.2360,0.1722,0.0727,0.0500,0.2856,0.0485,0.0266
3972,0.1439,0.2652,0.0010,0.2938,0.0560,0.0120,0.0478,0.0968,0.0132,0.0704
3973,0.7262,0.0237,0.0028,0.0321,0.0342,0.0822,0.0368,0.0263,0.0194,0.0161
3974,0.8215,0.1007,0.0000,0.0146,0.0261,0.0080,0.0234,0.0000,0.0001,0.0056
3975,0.6546,0.2415,0.0010,0.0267,0.0152,0.0078,0.0313,0.0007,0.0077,0.0135
3976,0.7488,0.0243,0.0193,0.0035,0.0340,0.0345,0.0305,0.0872,0.0033,0.0148
3977,0.2198,0.4528,0.0817,0.0429,0.0063,0.0228,0.0755,0.0009,0.0017,0.0956
3978,0.7635,0.0109,0.0411,0.0187,0.0474,0.0224,0.0476,0.0309,0.0046,0.0130
3979,0.3422,0.0102,0.0120,0.4017,0.0904,0.0297,0.0550,0.0265,0.0165,0.0158
3980,0.8157,0.0588,0.0056,0.0021,0.0339,0.0574,0.0132,0.0047,0.0010,0.0076
3981,0.2492,0.0108,0.0057,0.0941,0.3663,0.1221,0.0364,0.0725,0.0208,0.0221
3982,0.4984,0.0215,0.1414,0.0176,0.0985,0.0688,0.0676,0.0189,0.0216,0.0458
3983,0.4437,0.0053,0.4609,0.0007,0.0180,0.0128,0.0164,0.0039,0.0055,0.0328
3984,0.5948,0.0097,0.0118,0.0439,0.0813,0.0664,0.0495,0.0495,0.0628,0.0303
3985,0.6726,0.2145,0.0054,0.0008,0.0439,0.0063,0.0283,0.0052,0.0143,0.0085
3986,0.6668,0.0929,0.0312,0.0156,0.0510,0.0008,0.0278,0.0021,0.0010,0.1107
3987,0.6937,0.2422,0.0014,0.0004,0.0075,0.0032,0.0204,0.0110,0.0004,0.0196
3988,0.1477,0.0035,0.0053,0.0991,0.0654,0.0200,0.0276,0.5919,0.0155,0.0242
3989,0.8228,0.0282,0.0273,0.0037,0.0146,0.0212,0.0433,0.0177,0.0021,0.0191
3990,0.0394,0.6270,0.0204,0.0870,0.0612,0.0957,0.0423,0.0049,0.0049,0.0172
3991,0.5713,0.0075,0.0152,0.0849,0.0771,0.0957,0.0310,0.0420,0.0568,0.0186
3992,0.0966,0.0381,0.6647,0.0005,0.0178,0.1215,0.0227,0.0268,0.0020,0.0094
3993,0.5037,0.3049,0.0936,0.0023,0.0128,0.0039,0.0545,0.0062,0.0049,0.0131
3994,0.0792,0.0037,0.6815,0.0112,0.0596,0.0280,0.0102,0.0120,0.0942,0.0204
3995,0.7640,0.0579,0.0050,0.0163,0.0133,0.0712,0.0354,0.0144,0.0029,0.0197
3996,0.5931,0.1500,0.0727,0.0039,0.0268,0.0063,0.0481,0.0606,0.0129,0.0257
3997,0.3360,0.0074,0.0161,0.0675,0.2202,0.1559,0.0528,0.1233,0.0063,0.0145
3998,0.6590,0.1224,0.0139,0.0009,0.1095,0.0106,0.0370,0.0169,0.0060,0.0238
3999,0.5108,0.0378,0.2873,0.0083,0.0360,0.0191,0.0502,0.0227,0.0085,0.0193
4000,0.7034,0.0661,0.0021,0.0308,0.0615,0.0569,0.0455,0.0112,0.0099,0.0126
4001,0.5587,0.0119,0.0041,0.1332,0.0747,0.0664,0.0510,0.0425,0.0307,0.0270
4002,0.8571,0.0190,0.0102,0.0031,0.0169,0.0225,0.0331,0.0266,0.0006,0.0109
4003,0.3887,0.0405,0.0392,0.0701,0.1001,0.1167,0.0740,0.1236,0.0155,0.0315
4004,0.5493,0.0306,0.1524,0.0238,0.0296,0.1186,0.0484,0.0286,0.0070,0.0116
4005,0.8292,0.0936,0.0006,0.0032,0.0166,0.0020,0.0375,0.0017,0.0010,0.0146
4006,0.4904,0.2122,0.0019,0.1411,0.0340,0.0568,0.0265,0.0134,0.0044,0.0193
4007,0.7211,0.0286,0.0124,0.0356,0.0219,0.0592,0.0517,0.0443,0.0077,0.0176
4008,0.0937,0.5901,0.0902,0.0334,0.0055,0.1320,0.0158,0.0073,0.0034,0.0286
4009,0.7421,0.0688,0.0074,0.0126,0.0405,0.0318,0.0444,0.0263,0.0014,0.0248
4010,0.8115,0.0247,0.0148,0.0163,0.0276,0.0511,0.0214,0.0087,0.0154,0.0086
4011,0.8773,0.0024,0.0657,0.0001,0.0237,0.0069,0.0118,0.0029,0.0043,0.0049
4012,0.1075,0.7014,0.0327,0.0311,0.0136,0.0067,0.0660,0.0008,0.0089,0.0313
4013,0.2327,0.1109,0.0136,0.3681,0.0321,0.0590,0.0579,0.0474,0.0022,0.0761
4014,0.7227,0.0213,0.0204,0.0093,0.0914,0.0464,0.0291,0.0190,0.0323,0.0079
4015,0.6329,0.1154,0.0078,0.0478,0.0434,0.0193,0.0554,0.0438,0.0111,0.0229
4016,0.7977,0.0421,0.0268,0.0042,0.0305,0.0129,0.0453,0.0297,0.0016,0.0090
4017,0.5355,0.0654,0.1148,0.0408,0.0393,0.0574,0.0452,0.0309,0.0186,0.0521
4018,0.5757,0.0291,0.0076,0.1493,0.0385,0.1300,0.0335,0.0037,0.0041,0.0286
4019,0.3087,0.0017,0.0082,0.1899,0.1679,0.0136,0.0520,0.1679,0.0127,0.0774
4020,0.5033,0.0058,0.0230,0.1155,0.0339,0.1241,0.0303,0.0841,0.0231,0.0568
4021,0.5526,0.0465,0.0145,0.0109,0.1741,0.0251,0.0763,0.0487,0.0067,0.0447
4022,0.1365,0.0133,0.0369,0.3459,0.0668,0.0920,0.1089,0.0520,0.0922,0.0554
4023,0.3576,0.0138,0.0120,0.0169,0.0661,0.1430,0.1088,0.2285,0.0256,0.0277
4024,0.7097,0.0237,0.0581,0.0003,0.0248,0.0081,0.0260,0.1078,0.0007,0.0408
4025,0.7627,0.0135,0.0120,0.0004,0.0940,0.0569,0.0159,0.0228,0.0097,0.0120
4026,0.4980,0.0328,0.0058,0.1893,0.0998,0.0515,0.0374,0.0294,0.0091,0.0467
4027,0.7511,0.0742,0.0100,0.0007,0.0856,0.0076,0.0409,0.0108,0.0112,0.0079
4028,0.1097,0.0619,0.1391,0.0312,0.1623,0.1848,0.0766,0.1418,0.0350,0.0575
4029,0.3964,0.0348,0.0048,0.2644,0.0790,0.0667,0.0356,0.0419,0.0454,0.0310
4030,0.4930,0.0656,0.0452,0.1685,0.0141,0.1015,0.0626,0.0061,0.0054,0.0381
4031,0.6922,0.0312,0.0304,0.0064,0.0856,0.0584,0.0605,0.0136,0.0072,0.0146
4032,0.4746,0.2224,0.0313,0.0877,0.0312,0.0084,0.0552,0.0296,0.0409,0.0187
4033,0.7400,0.1467,0.0076,0.0035,0.0232,0.0248,0.0231,0.0208,0.0038,0.0065
4034,0.6602,0.2326,0.0307,0.0011,0.0363,0.0039,0.0134,0.0045,0.0038,0.0137
4035,0.7999,0.0463,0.0030,0.0072,0.0337,0.0407,0.0300,0.0167,0.0031,0.0193
4036,0.6170,0.0166,0.0027,0.0075,0.0270,0.1910,0.0417,0.0079,0.0799,0.0086
4037,0.5575,0.0244,0.0847,0.0386,0.0598,0.0451,0.0575,0.0628,0.0099,0.0596
4038,0.5292,0.1760,0.0129,0.1295,0.0108,0.0732,0.0307,0.0136,0.0196,0.0044
4039,0.8199,0.0039,0.0002,0.0032,0.0268,0.0132,0.0234,0.0855,0.0160,0.0079
4040,0.0897,0.2131,0.5518,0.0001,0.0082,0.0305,0.0246,0.0004,0.0755,0.0059
4041,0.8407,0.0178,0.0047,0.0006,0.0452,0.0408,0.0319,0.0107,0.0026,0.0050
4042,0.2735,0.0354,0.6605,0.0012,0.0080,0.0078,0.0097,0.0000,0.0012,0.0026
4043,0.4093,0.1565,0.0056,0.1489,0.1151,0.0430,0.0260,0.0279,0.0237,0.0439
4044,0.0002,0.6726,0.0001,0.1449,0.0054,0.0031,0.0041,0.0001,0.1540,0.0155
4045,0.0956,0.1046,0.2825,0.1270,0.0200,0.2744,0.0308,0.0116,0.0336,0.0199
4046,0.8081,0.0298,0.0133,0.0013,0.0179,0.0845,0.0122,0.0028,0.0055,0.0246
4047,0.8237,0.0272,0.0099,0.0005,0.0349,0.0400,0.0376,0.0189,0.0005,0.0068
4048,0.6591,0.0346,0.0321,0.0065,0.0297,0.0409,0.0509,0.0486,0.0009,0.0965
4049,0.6452,0.1313,0.0483,0.0082,0.0263,0.0105,0.0369,0.0485,0.0222,0.0226
4050,0.3161,0.3598,0.0651,0.0160,0.0364,0.0231,0.1152,0.0234,0.0139,0.0310
4051,0.7617,0.1032,0.0166,0.0010,0.0379,0.0115,0.0311,0.0056,0.0011,0.0303
4052,0.6597,0.0935,0.0122,0.0048,0.1163,0.0298,0.0239,0.0429,0.0055,0.0114
4053,0.6941,0.0193,0.0103,0.0143,0.0350,0.0576,0.0463,0.0604,0.0276,0.0351
4054,0.7373,0.1124,0.0358,0.0232,0.0274,0.0154,0.0291,0.0043,0.0016,0.0135
4055,0.7656,0.0107,0.1013,0.0206,0.0295,0.0114,0.0251,0.0141,0.0049,0.0166
4056,0.1101,0.0047,0.0004,0.2849,0.0944,0.1626,0.0486,0.2255,0.0432,0.0254
4057,0.4777,0.0627,0.0016,0.0002,0.0090,0.0197,0.0059,0.3918,0.0231,0.0082
4058,0.0169,0.7004,0.0047,0.0101,0.0441,0.0033,0.0139,0.0000,0.1962,0.0104
4059,0.2860,0.5661,0.0096,0.0596,0.0116,0.0219,0.0179,0.0045,0.0155,0.0072
4060,0.6462,0.0689,0.0361,0.0404,0.0322,0.0996,0.0350,0.0266,0.0072,0.0079
4061,0.3351,0.0067,0.0122,0.1279,0.1748,0.0456,0.0698,0.1926,0.0137,0.0216
4062,0.0163,0.5822,0.3909,0.0005,0.0014,0.0061,0.0021,0.0000,0.0002,0.0004
4063,0.5454,0.0322,0.0331,0.0490,0.0751,0.0516,0.0484,0.1077,0.0041,0.0535
4064,0.8171,0.0363,0.0116,0.0065,0.0276,0.0327,0.0343,0.0118,0.0069,0.0151
4065,0.2371,0.3151,0.2100,0.1292,0.0075,0.0359,0.0524,0.0018,0.0048,0.0063
4066,0.6848,0.0119,0.0039,0.0331,0.0127,0.1507,0.0334,0.0368,0.0208,0.0118
4067,0.2797,0.0083,0.0058,0.1792,0.0305,0.3994,0.0336,0.0147,0.0405,0.0084
4068,0.6006,0.0118,0.0180,0.0478,0.1319,0.0953,0.0430,0.0187,0.0134,0.0194
4069,0.6619,0.0320,0.0045,0.0237,0.0865,0.0683,0.0465,0.0515,0.0012,0.0239
4070,0.1870,0.2652,0.0130,0.0279,0.1144,0.0591,0.1409,0.0446,0.0526,0.0954
4071,0.1700,0.0260,0.6621,0.0023,0.0188,0.0143,0.0406,0.0129,0.0176,0.0352
4072,0.2454,0.0069,0.0086,0.1365,0.3667,0.0857,0.0467,0.0186,0.0593,0.0256
4073,0.5213,0.1655,0.0153,0.1474,0.0670,0.0120,0.0417,0.0066,0.0085,0.0147
4074,0.0644,0.0772,0.0209,0.2774,0.1600,0.1141,0.0803,0.1601,0.0214,0.0242
4075,0.7590,0.0575,0.0015,0.0559,0.0322,0.0136,0.0380,0.0076,0.0228,0.0120
4076,0.4753,0.0117,0.0009,0.0630,0.1053,0.1666,0.0302,0.1370,0.0016,0.0084
4077,0.0557,0.0447,0.7684,0.0038,0.0248,0.0303,0.0221,0.0085,0.0192,0.0225
4078,0.6561,0.0340,0.1274,0.0236,0.0185,0.0063,0.0366,0.0683,0.0113,0.0180
4079,0.2874,0.0080,0.0408,0.1577,0.0717,0.1541,0.0707,0.1173,0.0202,0.0721
4080,0.7763,0.0362,0.0132,0.0266,0.0289,0.0680,0.0176,0.0117,0.0077,0.0138
4081,0.2969,0.1233,0.0007,0.4810,0.0383,0.0062,0.0425,0.0024,0.0009,0.0077
4082,0.7013,0.0149,0.0044,0.0082,0.0665,0.0481,0.0247,0.1207,0.0021,0.0091
4083,0.6586,0.0321,0.0528,0.0152,0.0287,0.0425,0.0293,0.0917,0.0167,0.0324
4084,0.2172,0.4339,0.0094,0.0264,0.0605,0.1061,0.0909,0.0045,0.0032,0.0480
4085,0.3466,0.1067,0.1204,0.0097,0.0768,0.1772,0.0454,0.0987,0.0026,0.0159
4086,0.0827,0.4780,0.0425,0.0257,0.1973,0.0185,0.0517,0.0227,0.0222,0.0589
4087,0.5746,0.0057,0.2192,0.0078,0.0125,0.0775,0.0231,0.0644,0.0024,0.0127
4088,0.7903,0.0565,0.0242,0.0004,0.0470,0.0233,0.0206,0.0146,0.0019,0.0213
4089,0.6086,0.1028,0.1125,0.0161,0.0308,0.0260,0.0209,0.0041,0.0464,0.0319
4090,0.5805,0.0096,0.0167,0.0514,0.0425,0.1386,0.0339,0.0584,0.0288,0.0397
4091,0.7165,0.0505,0.0562,0.0028,0.0530,0.0241,0.0310,0.0386,0.0046,0.0227
4092,0.5506,0.4337,0.0018,0.0019,0.0048,0.0005,0.0044,0.0001,0.0000,0.0021
4093,0.5505,0.1023,0.0077,0.1205,0.0243,0.1014,0.0197,0.0408,0.0088,0.0241
4094,0.2453,0.0507,0.6027,0.0001,0.0243,0.0050,0.0172,0.0331,0.0021,0.0195
4095,0.2073,0.2957,0.0027,0.2592,0.0427,0.0732,0.0495,0.0589,0.0024,0.0083
4096,0.2983,0.0366,0.0103,0.0910,0.2852,0.0981,0.0664,0.0554,0.0024,0.0562
4097,0.0317,0.1163,0.2005,0.0475,0.1806,0.0527,0.0482,0.0061,0.2486,0.0676
4098,0.5165,0.0618,0.0017,0.1263,0.0916,0.0156,0.0945,0.0151,0.0027,0.0742
4099,0.6855,0.0377,0.0019,0.0499,0.0998,0.0189,0.0638,0.0208,0.0091,0.0128
4100,0.8420,0.0633,0.0142,0.0003,0.0242,0.0094,0.0300,0.0041,0.0066,0.0060
4101,0.1018,0.1851,0.1565,0.3587,0.0096,0.0613,0.0787,0.0022,0.0130,0.0331
4102,0.4522,0.3798,0.0178,0.0128,0.0500,0.0195,0.0254,0.0014,0.0194,0.0218
4103,0.2185,0.2263,0.0581,0.1060,0.0108,0.0793,0.0134,0.0019,0.2564,0.0293
4104,0.4077,0.0125,0.0239,0.1743,0.0881,0.0388,0.0701,0.1577,0.0070,0.0200
4105,0.0165,0.6754,0.0015,0.0006,0.0008,0.0077,0.0053,0.0000,0.2902,0.0018
4106,0.5859,0.0108,0.3138,0.0002,0.0048,0.0460,0.0105,0.0068,0.0134,0.0079
4107,0.4451,0.0156,0.0202,0.0649,0.0750,0.2272,0.0826,0.0175,0.0128,0.0389
4108,0.3836,0.0443,0.4255,0.0077,0.0587,0.0189,0.0253,0.0026,0.0063,0.0270
4109,0.1035,0.1762,0.0710,0.2723,0.1301,0.0717,0.0839,0.0422,0.0301,0.0192
4110,0.7445,0.0468,0.0206,0.0009,0.0717,0.0218,0.0621,0.0186,0.0024,0.0106
4111,0.3983,0.0230,0.0137,0.2756,0.0400,0.0724,0.0275,0.1018,0.0128,0.0349
4112,0.9107,0.0274,0.0006,0.0066,0.0313,0.0014,0.0080,0.0016,0.0010,0.0115
4113,0.1505,0.7749,0.0047,0.0019,0.0480,0.0020,0.0137,0.0003,0.0013,0.0027
4114,0.2252,0.5861,0.0165,0.0409,0.0282,0.0465,0.0308,0.0003,0.0103,0.0152
4115,0.5011,0.1583,0.0060,0.0860,0.0726,0.0525,0.0763,0.0195,0.0129,0.0149
4116,0.6434,0.0048,0.0392,0.0175,0.0679,0.0552,0.0233,0.1183,0.0094,0.0209
4117,0.5590,0.0275,0.0137,0.0253,0.0404,0.1053,0.0281,0.1836,0.0003,0.0167
4118,0.3550,0.5595,0.0017,0.0597,0.0013,0.0082,0.0087,0.0006,0.0010,0.0042
4119,0.5999,0.1143,0.0087,0.1055,0.0112,0.0587,0.0263,0.0070,0.0462,0.0222
4120,0.5032,0.0610,0.0209,0.0138,0.0783,0.2160,0.0411,0.0084,0.0410,0.0163
4121,0.6964,0.2295,0.0086,0.0009,0.0189,0.0126,0.0209,0.0040,0.0045,0.0036
4122,0.0098,0.2107,0.2562,0.0692,0.2113,0.0605,0.1141,0.0006,0.0138,0.0537
4123,0.5179,0.0212,0.0199,0.1704,0.0323,0.0514,0.0566,0.0986,0.0070,0.0248
4124,0.5517,0.0337,0.0006,0.0955,0.0254,0.1150,0.0627,0.0878,0.0020,0.0256
4125,0.2802,0.4399,0.0755,0.0001,0.0919,0.0557,0.0151,0.0009,0.0077,0.0330
4126,0.3466,0.0606,0.0188,0.0961,0.1001,0.1432,0.0866,0.0902,0.0216,0.0361
4127,0.6127,0.0138,0.0040,0.0239,0.0561,0.2139,0.0157,0.0025,0.0361,0.0214
4128,0.4017,0.0221,0.3966,0.0393,0.0124,0.0192,0.0151,0.0101,0.0453,0.0382
4129,0.0186,0.7628,0.1373,0.0018,0.0056,0.0544,0.0168,0.0001,0.0007,0.0019
4130,0.6716,0.1816,0.0181,0.0288,0.0177,0.0373,0.0237,0.0059,0.0016,0.0138
4131,0.8073,0.0588,0.0055,0.0041,0.0520,0.0162,0.0269,0.0029,0.0114,0.0149
4132,0.0347,0.1446,0.0415,0.2903,0.0345,0.1842,0.0427,0.0007,0.1327,0.0942
4133,0.1475,0.1890,0.2489,0.0080,0.1149,0.1292,0.0585,0.0033,0.0907,0.0099
4134,0.0167,0.5831,0.0022,0.0000,0.0080,0.0052,0.3514,0.0001,0.0001,0.0332
